# Function List for Skullmonkeys (SLES-01090)
# Auto-generated by Ghidra script
#
# Format: address | size | module | submodule | name
#

0x8008F91C |    72 | LIBS            | -               | SpuSetTransferStartAddr
0x8008F964 |    16 | LIBS            | -               | S_STSA_OBJ_48
0x8008F974 |    28 | LIBS            | -               | SpuSetTransferMode
0x8008F990 |    24 | LIBS            | -               | S_STM_OBJ_1C
0x8008F9A8 |   136 | LIBS            | -               | SpuIsTransferCompleted
0x8008FA30 |     8 | LIBS            | -               | S_ITC_OBJ_88
0x8008FA38 |    24 | LIBS            | -               | S_ITC_OBJ_90
0x8008FA50 |    12 | LIBS            | -               | TestEvent
0x8008FA60 |    92 | LIBS            | -               | SpuSetCommonAttr
0x8008FABC |     8 | LIBS            | -               | S_SCA_OBJ_5C
0x8008FAC4 |     8 | LIBS            | -               | S_SCA_OBJ_64
0x8008FACC |     8 | LIBS            | -               | S_SCA_OBJ_6C
0x8008FAD4 |     8 | LIBS            | -               | S_SCA_OBJ_74
0x8008FADC |     8 | LIBS            | -               | S_SCA_OBJ_7C
0x8008FAE4 |     8 | LIBS            | -               | S_SCA_OBJ_84
0x8008FAEC |     8 | LIBS            | -               | S_SCA_OBJ_8C
0x8008FAF4 |     8 | LIBS            | -               | S_SCA_OBJ_94
0x8008FAFC |    48 | LIBS            | -               | S_SCA_OBJ_9C
0x8008FB2C |    88 | LIBS            | -               | S_SCA_OBJ_CC
0x8008FB84 |     8 | LIBS            | -               | S_SCA_OBJ_124
0x8008FB8C |     8 | LIBS            | -               | S_SCA_OBJ_12C
0x8008FB94 |     8 | LIBS            | -               | S_SCA_OBJ_134
0x8008FB9C |     8 | LIBS            | -               | S_SCA_OBJ_13C
0x8008FBA4 |     8 | LIBS            | -               | S_SCA_OBJ_144
0x8008FBAC |     8 | LIBS            | -               | S_SCA_OBJ_14C
0x8008FBB4 |     8 | LIBS            | -               | S_SCA_OBJ_154
0x8008FBBC |     8 | LIBS            | -               | S_SCA_OBJ_15C
0x8008FBC4 |    48 | LIBS            | -               | S_SCA_OBJ_164
0x8008FBF4 |   244 | LIBS            | -               | S_SCA_OBJ_194
0x8008FCE8 |    84 | LIBS            | -               | S_SCA_OBJ_288
0x8008FD3C |    84 | LIBS            | -               | S_SCA_OBJ_2DC
0x8008FD90 |    84 | LIBS            | -               | S_SCA_OBJ_330
0x8008FDE4 |    16 | LIBS            | -               | S_SCA_OBJ_384
0x8008FDF4 |   492 | LIBS            | -               | _SpuRSetVoiceAttr
0x8008FFE0 |     8 | LIBS            | -               | SR_SV_OBJ_1EC
0x8008FFE8 |     8 | LIBS            | -               | SR_SV_OBJ_1F4
0x8008FFF0 |     8 | LIBS            | -               | SR_SV_OBJ_1FC
0x8008FFF8 |     8 | LIBS            | -               | SR_SV_OBJ_204
0x80090000 |     8 | LIBS            | -               | SR_SV_OBJ_20C
0x80090008 |     8 | LIBS            | -               | SR_SV_OBJ_214
0x80090010 |     8 | LIBS            | -               | SR_SV_OBJ_21C
0x80090018 |     8 | LIBS            | -               | SR_SV_OBJ_224
0x80090020 |    48 | LIBS            | -               | SR_SV_OBJ_22C
0x80090050 |    96 | LIBS            | -               | SR_SV_OBJ_25C
0x800900B0 |     8 | LIBS            | -               | SR_SV_OBJ_2BC
0x800900B8 |     8 | LIBS            | -               | SR_SV_OBJ_2C4
0x800900C0 |     8 | LIBS            | -               | SR_SV_OBJ_2CC
0x800900C8 |     8 | LIBS            | -               | SR_SV_OBJ_2D4
0x800900D0 |     8 | LIBS            | -               | SR_SV_OBJ_2DC
0x800900D8 |     8 | LIBS            | -               | SR_SV_OBJ_2E4
0x800900E0 |     8 | LIBS            | -               | SR_SV_OBJ_2EC
0x800900E8 |     8 | LIBS            | -               | SR_SV_OBJ_2F4
0x800900F0 |    48 | LIBS            | -               | SR_SV_OBJ_2FC
0x80090120 |   148 | LIBS            | -               | SR_SV_OBJ_32C
0x800901B4 |   340 | LIBS            | -               | SR_SV_OBJ_3C0
0x80090308 |   132 | LIBS            | -               | SR_SV_OBJ_514
0x8009038C |   112 | LIBS            | -               | SR_SV_OBJ_598
0x800903FC |    52 | LIBS            | -               | SR_SV_OBJ_608
0x80090430 |   144 | LIBS            | -               | _spu_2pitch
0x800904C0 |   140 | LIBS            | -               | _spu_note2pitch
0x8009054C |   176 | LIBS            | -               | S_N2P_OBJ_11C
0x800905FC |    60 | LIBS            | -               | _spu_pitch2note
0x80090638 |   236 | LIBS            | -               | S_N2P_OBJ_208
0x80090724 |    64 | LIBS            | -               | SpuSetVoiceVolume
0x80090764 |    52 | LIBS            | -               | SpuSetVoicePitch
0x80090798 |    28 | LIBS            | -               | SpuGetVoicePitch
0x800907B4 |    28 | LIBS            | -               | SpuSetCommonCDVolume
